gu,name,date,대여,반납
강남구,2301. 현대고등학교 건너편,202005,5916,6127
강남구,2302. 교보타워 버스정류장(신논현역 3번출구 후면),202005,1704,1671
강남구,2303. 논현역 7번출구,202005,994,969
강남구,2304. 신영 ROYAL PALACE 앞,202005,292,119
강남구,2305. MCM 본사 직영점 앞,202005,466,442
강남구,2306. 압구정역 2번 출구 옆,202005,1180,1157
강남구,2307. 압구정 한양 3차 아파트,202005,2586,2540
강남구,2308. 압구정파출소 앞,202005,1053,1055
강남구,2309. 청담역(우리들병원 앞),202005,519,275
강남구,2310. 청담동 맥도날드 옆(위치),202005,824,814
강남구,2311. 학동로 래미안 아파트 앞,202005,329,117
강남구,2312. 청담역 13번 출구 앞,202005,540,524
강남구,2313. 금원빌딩 앞,202005,1755,1770
강남구,2314. 청담나들목입구,202005,1381,1402
강남구,2315. 봉은사역 5번출구 옆,202005,1575,1556
강남구,2316. 삼성역 8번출구,202005,1709,1710
강남구,2317. 삼성도로공원,202005,1698,1692
강남구,2318. 삼성중앙역4번출구(문화센터더 리빌),202005,730,647
강남구,2319. 포스코4거리 서측(수협 삼성동 지점),202005,565,559
강남구,2320. 도곡역 대치지구대 방향,202005,1307,1295
강남구,2321. 학여울역 사거리,202005,1261,1211
강남구,2322. 삼성역 3번 출구,202005,911,914
강남구,2323. 주식회사 오뚜기 정문 앞,202005,532,521
강남구,2324. 천주교 대치 2동 교회 옆,202005,1369,1365
강남구,2325. 대치동 버거킹대치점,202005,1142,1128
강남구,2326. 대치동 삼성로,202005,410,362
강남구,2327. 뱅뱅사거리 랜드마크타워 앞,202005,1049,1054
강남구,2328. 르네상스 호텔 사거리 역삼지하보도 7번출구 앞,202005,536,517
강남구,2329. 르네상스호텔사거리 역삼지하보도 2번출구,202005,82,84
강남구,2330. 스타벅스 앞,202005,657,655
강남구,2331. 동영문화센터앞,202005,551,491
강남구,2332. 선릉역3번출구,202005,1286,1282
강남구,2333. 양재역 3번출구 주변,202005,1022,707
강남구,2334. 삼호아파트 2동 ( 간선도로),202005,115,118
강남구,2335. 3호선 매봉역 3번출구앞,202005,1120,1112
강남구,2336. 강남세브란스교차로 래미안그레이튼 104동 앞,202005,295,293
강남구,2337. 대모산입구역 2번출구 앞,202005,454,435
강남구,2339. 현대아파트 정문 앞,202005,576,560
강남구,2340. 삼호물산버스정류장(23370) 옆,202005,1498,1495
강남구,2341. 일원역 4~5번 출구 사이,202005,403,383
강남구,2342. 대청역 1번출구 뒤,202005,2382,2391
강남구,2343. 세곡사거리 대왕파출소 앞,202005,198,193
강남구,2344. 리엔파크 2단지 앞,202005,855,858
강남구,2347. 두산건설 본사,202005,322,123
강남구,2348. 포스코사거리(기업은행),202005,1749,1809
강남구,2349. 역삼빌딩 앞(하나은행 옆),202005,363,341
강남구,2350. 래미안그레이튼102동앞,202005,318,318
강남구,2351. 청소년수련관(수영장)앞,202005,320,314
강남구,2352. 서울본부세관(건설회관 앞),202005,280,115
강남구,2353. 강남구청역 2번출구 뒤,202005,664,446
강남구,2354. 청담역 2번출구,202005,355,347
강남구,2355. 삼성역 5~6번 출구 사이,202005,1603,1585
강남구,2356. 강남구청,202005,640,478
강남구,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),202005,415,403
강남구,2358. 구룡초사거리 (현대아파트10동 앞 ),202005,237,234
강남구,2359. 국립국악중 고교 정문 맞은편,202005,850,855
강남구,2360. 도곡1동 주민센터 교차로,202005,485,474
강남구,2361. 압구정역 교차로,202005,1097,1085
강남구,2362. 신사동 가로수길 입구,202005,1069,1057
강남구,2363. 강남 을지병원 교차로,202005,398,382
강남구,2364. 도산대로 렉서스 앞,202005,504,493
강남구,2365. K+ 타워 앞,202005,1236,1237
강남구,2368. 도곡동 경남아파트 건너편,202005,265,256
강남구,2369. KT선릉타워,202005,887,873
강남구,2370. 한티역 3번출구,202005,903,885
강남구,2371. 한국우편사업진흥원,202005,191,136
강남구,2372. 대치역 사거리,202005,1770,1755
강남구,2373. 개포동역 사거리,202005,1443,1394
강남구,2375. 수서역 1번출구 앞,202005,1119,1122
강남구,2376. 수서역 6번출구 앞,202005,193,199
강남구,2377. 수서역 5번출구 뒤,202005,2303,2298
강남구,2380. 삼성동베이직하우스앞,202005,527,493
강남구,2381. 언주역 6번출구앞,202005,529,530
강남구,2382. 역삼동 sk뷰 501동앞,202005,294,287
강남구,2383. 보금자리정원,202005,249,251
강남구,2384. 자곡사거리,202005,2054,2083
강남구,2385. 학동역,202005,709,685
강남구,2387. 래미안강남힐즈 사거리,202005,861,851
강남구,2388. 강남구 도시관리공단,202005,484,203
강남구,2389. 경기여자고등학교 후문 (삼성로3길 입구),202005,511,497
강남구,2390. 구룡마을 입구 (래미안블레스티지 아파트),202005,377,373
강남구,2391. 구룡터널 입구(개포1단지아파트),202005,13,14
강남구,2392. 구룡산 입구 (구룡산 서울둘레길 입구),202005,67,67
강남구,2393. 구룡사 앞 교차로 (보도육교),202005,61,53
강남구,2395. 개포1단지아파트 입구 (보도육교),202005,12,6
강남구,2396. 영동3교 북단(우성캐릭터 앞 보도),202005,951,943
강남구,2398. 더라움,202005,439,330
강남구,2401. 밀알학교 입구 (삼성서울병원 입구),202005,295,276
강남구,2403. 공무원연금매점 교차로 (개포주공9단지 입구),202005,131,123
강남구,2404. 대모산입구역 4번 출구 앞,202005,817,812
강남구,2405. 청담공원앞 교차로,202005,680,239
강남구,2406. 논현동 광명빌딩 앞,202005,259,214
강남구,2407. 역삼.서초.삼성 세무서 앞 (역삼빌딩 앞),202005,1279,1273
강남구,2408. 강남한양수자인아파트,202005,759,748
강남구,2409. 역삼동 디오슈페리움 (우성아파트 사거리),202005,896,899
강남구,2410. 포스코피앤에스타워 (역삼역 3번출구 부근),202005,688,669
강남구,2411. 세곡동 성당,202005,894,894
강남구,2412. 일원1동 주민센터,202005,1767,1764
강남구,2413.도곡역 1번 출구,202005,54,51
강남구,2414. 도곡역 아카데미스위트 앞,202005,72,68
강남구,2415.한티역 롯데백화점 앞,202005,51,46
강남구,2416.한티역 6번 출구,202005,17,16
강남구,2417.선정릉 일등 추어탕 앞,202005,21,16
강남구,2418.봉은사역 7번 출구,202005,77,72
강남구,2419.봉은사역 1 2번 출구,202005,57,55
강남구,2420.학여울역 사거리(LG베스트샵 앞),202005,50,48
강남구,2421. 신논현역 4번출구,202005,49,46
강남구,2422.수서동 성당 맞은편,202005,51,38
강남구,2423.영희초교 사거리(래미안개포루체하임),202005,87,87
강남구,2425.세곡동 사거리(대왕초등학교 정류장),202005,22,20
강남구,2426.강남한신휴플러스 6단지,202005,25,24
강남구,2428.롯데리아 개포점앞,202005,17,17
강남구,2429.압구정로데오역 6번출구,202005,126,127
강남구,2430.강남파이낸스센터앞(역삼역2번출구),202005,43,31
강남구,2431.대치역 7번출구,202005,58,55
강동구,1001. 광진교 남단 사거리(디지털프라자앞),202005,2951,2965
강동구,1002. 해공공원(천호동),202005,3064,3363
강동구,1003. 해공도서관앞,202005,1166,1105
강동구,1004. 삼성광나루아파트 버스정류장,202005,2230,2738
강동구,1006. 롯데캐슬 115동앞,202005,1111,1015
강동구,1007.암사동 선사유적지,202005,325,305
강동구,1008. 암사역 3번출구(국민은행앞),202005,4266,4866
강동구,1009. 천호역4번출구(현대백화점),202005,5311,5332
강동구,1010. 강동세무서,202005,3507,3403
강동구,1011. LIGA 아파트 앞,202005,3568,3548
강동구,1012. 서울 상운차량,202005,1089,1049
강동구,1013. 강동구청역 1번 출입구,202005,1398,1403
강동구,1014. 강동구평생학습관앞,202005,1535,1510
강동구,1015. 샛마을 근린공원,202005,1769,1765
강동구,1016. 해뜨는 주유소옆 리엔파크 109동앞,202005,1235,1215
강동구,1017. 맥도날드(길동),202005,2379,2402
강동구,1018. 둔촌 주공 GS 맞은편,202005,42,43
강동구,1019. 다성이즈빌아파트(호원대 대각선 맞은편),202005,3755,3985
강동구,1020. 강동경찰서,202005,2710,2765
강동구,1021. 강일동 리슈빌 빌딩앞,202005,1930,2009
강동구,1022. 길동 사거리(초소앞),202005,1890,1856
강동구,1023. 한국종합기술사옥 앞,202005,1992,2046
강동구,1024. 강동구청 앞,202005,2560,2664
강동구,1025. 상일초등학교,202005,808,834
강동구,1026. 대명초교 입구 교차로,202005,868,835
강동구,1027. 프라자 아파트 앞,202005,1376,1356
강동구,1028. 포레스 주상복합 빌딩,202005,1338,1339
강동구,1029. 롯데 시네마,202005,2457,2448
강동구,1030. 미호 플랜트 앞,202005,1701,1693
강동구,1031. 올림픽로 836(아리수로),202005,848,855
강동구,1032. 선사고등학교,202005,733,717
강동구,1033. 고덕동 아남아파트,202005,1134,1077
강동구,1034. 고덕동 래미안 힐스테이트,202005,637,589
강동구,1035. 고덕역 4번출구,202005,154,158
강동구,1036. 고덕동 주양쇼핑,202005,2436,2421
강동구,1037. 강일리버파크 6단지,202005,327,335
강동구,1038. 강일 다솜 어린이 공원,202005,444,462
강동구,1039. 고덕초등학교,202005,316,325
강동구,1041. 묘곡초등학교,202005,1102,1079
강동구,1042. 강일리버파크 2~5단지,202005,911,960
강동구,1044. 굽은다리역,202005,4802,4938
강동구,1047. 건강보험 강동지사kt,202005,2319,2384
강동구,1048. 동부기업(둔촌동),202005,2244,2382
강동구,1049. 강일리버파크 10단지,202005,1115,1192
강동구,1050. 둔촌역 3번 출입구,202005,5242,5340
강동구,1051. 양지시장 (용성약국앞) 입구,202005,1686,1741
강동구,1052. 리싸이클시티,202005,902,717
강동구,1053. 동명근린공원 진입로 (아리수로),202005,479,537
강동구,1054. 말우물 어린이 공원,202005,585,581
강동구,1056. 강일리버파크 7~11단지,202005,516,526
강동구,1057. 능골근린공원,202005,917,890
강동구,1058. 고덕숲 아이파크 1,202005,1773,1786
강동구,1059. 래미안 강동팰리스(102동),202005,1968,1862
강동구,1060. 천일초교 사거리,202005,1005,1000
강동구,1061. 천호초교 입구 사거리(일주빌딩),202005,1290,1315
강동구,1062. 고덕숲 아이파크 2,202005,457,395
강동구,1063.강동롯데캐슬퍼스트 아파트(관리동),202005,60,58
강동구,1064.중앙보훈병원역 1번출구,202005,38,36
강동구,1065.보훈병원 정문옆(중앙대영약국),202005,27,26
강동구,1066.생태공원앞 교차로(조명탑),202005,11,9
강동구,1067.한영중고앞사거리,202005,59,42
강동구,1068.명일파출소,202005,110,101
강동구,1069.강동경희대학교병원 입구,202005,30,28
강동구,1070.(시립)고덕평생학습관,202005,3,3
강동구,1073.SSTS 몰 앞,202005,96,97
강동구,1074.대명초교입구 사거리,202005,60,59
강동구,1075.천동초교 삼거리,202005,79,76
강동구,1076.전자랜드 길동점,202005,123,120
강동구,1077.강동역 1번출구 앞,202005,100,101
강동구,1078.둔촌사거리,202005,184,170
강동구,1079.강일동입구교차로,202005,36,32
강동구,1080.엘웨딩,202005,35,34
강동구,1081.트레빌빌딩,202005,61,61
강동구,1083.광문고교사거리(아이파크),202005,24,23
강동구,1087.레미안 솔베뉴(양재대로),202005,70,72
강동구,1088.풍납사거리(강동),202005,72,69
강동구,1089.고덕 래미안힐스테이트(201동),202005,28,27
강동구,1090.상일동역 2번출구 앞,202005,183,189
강동구,3539. 서원마을,202005,240,240
강북구,1501. 미아역 3번 4번 출구 사이,202005,1677,1660
강북구,1503. 이디야 커피 수유역점 앞,202005,4067,4135
강북구,1504. 다이소 삼양시장점,202005,502,502
강북구,1506. 강북문화예술회관,202005,984,979
강북구,1509. 서울북부수도사업소,202005,1242,1254
강북구,1510. 번동주공5단지 관리사무소 앞,202005,383,369
강북구,1511. 번동 금호어울림아파트102동앞,202005,306,310
강북구,1512. 강북중학교 앞,202005,2001,1980
강북구,1513. 강북구청 뒷편,202005,419,421
강북구,1514. 강북구청 사거리 버스정류소 앞,202005,2445,2453
강북구,1515. 송천동 주민센터,202005,1000,1015
강북구,1516. 우이초등학교 후문 옆,202005,732,709
강북구,1518. SK telecom(수유직영점) 앞,202005,632,617
강북구,1519. 세븐일레븐 수유장미원점 앞,202005,910,891
강북구,1520. 성실교회,202005,1097,1060
강북구,1522. 월드전기조명인테리어(우이동),202005,590,534
강북구,1525. 미아동 복합청사,202005,498,459
강북구,1526. 수유동 채선당앞,202005,678,662
강북구,1527. 미아역 1번 출구 뒤,202005,842,821
